Transaction_ID,Customer_ID,Transaction_Amount (in Million),Distance_From_Home,Device_ID,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Fraud_Label,hour,minute,day_of_week,day_of_month,month,quarter,is_weekend,is_night,hour_sin,hour_cos,dow_sin,dow_cos,log_transaction_amount,amount_vs_avg_ratio,amount_vs_max24_ratio,Transaction_Type_ATM,Transaction_Type_Online,Transaction_Type_POS,Merchant_Category_ATM,Merchant_Category_Clothing,Merchant_Category_Electronics,Merchant_Category_Fuel,Merchant_Category_Grocery,Merchant_Category_Restaurant,Transaction_Location_Bangkok,Transaction_Location_Dubai,Transaction_Location_Faisalabad,Transaction_Location_Islamabad,Transaction_Location_Karachi,Transaction_Location_Kuala Lumpur,Transaction_Location_Lahore,Transaction_Location_London,Transaction_Location_Multan,Transaction_Location_Singapore,Customer_Home_Location_Faisalabad,Customer_Home_Location_Islamabad,Customer_Home_Location_Karachi,Customer_Home_Location_Lahore,Customer_Home_Location_Multan
742283.0,26655.0,2.0,524.0,267352.0,0.0,36.0,1.0,17.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0,3,38,2,16,4,2,0,1,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.0986122886681096,1.9999980000020001,0.99999950000025,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
732137.0,51883.0,3.0,345.0,151142.0,1.0,11.0,7.0,22.0,5.0,8.0,1.0,1.0,2.0,1.0,0.0,0,8,32,5,5,4,2,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.3862943611198906,0.599999880000024,0.3749999531250059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
909400.0,98884.0,4.0,65.0,233088.0,0.0,23.0,2.0,24.0,4.0,6.0,1.0,1.0,2.0,1.0,0.0,0,6,11,6,20,4,2,1,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.6094379124341003,0.9999997500000625,0.6666665555555741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
292403.0,53193.0,7.0,369.0,493701.0,0.0,13.0,1.0,5.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,1,3,2,2,9,4,2,0,1,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,2.0794415416798357,1.7499995625001092,0.8749998906250137,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
355428.0,77015.0,1.0,260.0,332848.0,0.0,35.0,5.0,4.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,0,19,37,2,2,4,2,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.6931471805599453,0.499999750000125,0.12499998437500197,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
119472.0,11413.0,6.0,47.0,452722.0,1.0,18.0,4.0,2.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0,23,31,3,23,1,1,0,1,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1.9459101490553132,1.4999996250000938,0.857142734693895,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
516820.0,87400.0,1.0,151.0,857849.0,0.0,34.0,6.0,8.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0,4,6,6,30,3,1,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6931471805599453,0.33333322222225925,0.12499998437500197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
643480.0,41920.0,8.0,438.0,807272.0,1.0,34.0,7.0,16.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0,0,53,0,3,3,1,0,1,0.0,1.0,0.0,1.0,2.1972245773362196,1.999999500000125,3.999998000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
820469.0,46533.0,7.0,279.0,406285.0,1.0,26.0,4.0,6.0,2.0,8.0,1.0,1.0,0.0,0.0,1.0,0,5,35,5,5,4,2,1,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,2.0794415416798357,3.499998250000875,0.8749998906250137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
864554.0,72558.0,3.0,8.0,324160.0,0.0,3.0,5.0,13.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0,17,39,1,18,3,1,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.3862943611198906,0.9999996666667778,2.9999970000030003,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
696630.0,17305.0,5.0,268.0,365224.0,1.0,26.0,5.0,8.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0,13,20,4,18,4,2,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.791759469228055,1.6666661111112961,0.8333331944444675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
986029.0,74105.0,9.0,203.0,650810.0,0.0,28.0,7.0,23.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0,6,56,1,4,2,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2.302585092994046,2.2499994375001404,1.4999997500000417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
511629.0,16272.0,1.0,361.0,474967.0,1.0,16.0,1.0,16.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0,4,13,3,27,2,1,0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.6931471805599453,0.33333322222225925,0.9999990000010001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
402256.0,75903.0,8.0,54.0,133389.0,1.0,21.0,3.0,17.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0,23,21,4,11,4,2,0,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,2.1972245773362196,7.9999920000080005,3.999998000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
989876.0,95443.0,6.0,144.0,142694.0,0.0,24.0,6.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0,12,10,5,12,4,2,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.9459101490553132,1.9999993333335555,5.999994000006001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
354838.0,66648.0,4.0,380.0,707346.0,0.0,3.0,7.0,21.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,0,13,21,0,6,1,1,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.6094379124341003,0.799999840000032,1.333332888889037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
284035.0,22686.0,1.0,144.0,905596.0,1.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,13,41,4,7,2,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.6931471805599453,0.33333322222225925,0.33333322222225925,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128714.0,27682.0,7.0,301.0,545173.0,0.0,27.0,5.0,6.0,5.0,6.0,1.0,1.0,2.0,1.0,0.0,0,15,10,0,10,2,1,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,2.0794415416798357,1.399999720000056,1.1666664722222546,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
376383.0,50627.0,2.0,209.0,428775.0,0.0,36.0,2.0,11.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0,7,24,1,25,2,1,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0986122886681096,0.399999920000016,0.49999987500003124,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
142510.0,36825.0,4.0,386.0,322027.0,1.0,24.0,6.0,12.0,3.0,8.0,1.0,1.0,2.0,1.0,0.0,0,23,52,4,14,3,1,0,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1.6094379124341003,1.333332888889037,0.4999999375000079,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
193918.0,88410.0,5.0,594.0,442916.0,0.0,12.0,3.0,6.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0,17,42,1,22,4,2,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.791759469228055,0.99999980000004,1.6666661111112961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
259726.0,28500.0,5.0,3.0,547942.0,1.0,5.0,6.0,7.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0,2,18,1,21,1,1,0,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.791759469228055,2.499998750000625,2.499998750000625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
262555.0,53182.0,2.0,285.0,879263.0,0.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,20,24,1,21,1,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0986122886681096,1.9999980000020001,1.9999980000020001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
445946.0,37971.0,7.0,24.0,779102.0,0.0,32.0,6.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0,8,39,4,7,2,1,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2.0794415416798357,1.7499995625001092,1.399999720000056,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
497764.0,97778.0,1.0,163.0,835033.0,1.0,32.0,3.0,7.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0,4,4,6,16,2,1,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6931471805599453,0.9999990000010001,0.1428571224489825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
293632.0,96385.0,5.0,192.0,201137.0,1.0,13.0,7.0,2.0,2.0,9.0,1.0,1.0,1.0,0.0,0.0,1,12,9,2,1,1,1,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.791759469228055,2.499998750000625,0.5555554938271674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
805933.0,31708.0,7.0,1.0,140079.0,1.0,26.0,1.0,22.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0,3,24,3,24,4,2,0,1,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,2.0794415416798357,6.9999930000070005,6.9999930000070005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
553274.0,10025.0,8.0,424.0,399840.0,0.0,15.0,7.0,12.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,0,6,0,5,15,2,1,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,2.1972245773362196,3.999998000001,1.599999680000064,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153121.0,51629.0,2.0,589.0,779070.0,0.0,29.0,6.0,12.0,4.0,7.0,0.0,1.0,2.0,0.0,0.0,0,0,20,2,12,2,1,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.0986122886681096,0.49999987500003124,0.285714244897965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
301252.0,79704.0,1.0,255.0,516751.0,1.0,8.0,5.0,11.0,4.0,7.0,1.0,1.0,0.0,1.0,1.0,0,6,15,0,20,1,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,0.6931471805599453,0.24999993750001562,0.1428571224489825,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
663114.0,10093.0,3.0,335.0,284558.0,1.0,31.0,6.0,7.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0,11,38,5,18,1,1,1,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.3862943611198906,0.599999880000024,0.9999996666667778,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
990638.0,19520.0,4.0,554.0,363957.0,1.0,39.0,1.0,5.0,4.0,8.0,0.0,0.0,1.0,1.0,0.0,0,6,25,0,17,3,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,1.6094379124341003,0.9999997500000625,0.4999999375000079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
909539.0,10486.0,8.0,472.0,512604.0,0.0,9.0,1.0,4.0,4.0,6.0,1.0,1.0,1.0,0.0,1.0,0,12,6,2,5,2,1,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2.1972245773362196,1.999999500000125,1.3333331111111482,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
769015.0,59801.0,2.0,337.0,397575.0,0.0,28.0,7.0,17.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0,19,28,0,24,2,1,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.0986122886681096,1.9999980000020001,0.24999996875000394,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
846899.0,30516.0,8.0,368.0,198451.0,0.0,28.0,2.0,21.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0,6,37,5,4,1,1,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,2.1972245773362196,7.9999920000080005,0.9999998750000157,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
169699.0,97364.0,3.0,207.0,131005.0,0.0,27.0,5.0,18.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,0,23,22,6,23,2,1,1,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.3862943611198906,0.7499998125000469,0.33333329629630043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
569488.0,85883.0,8.0,550.0,825223.0,0.0,33.0,2.0,6.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0,16,51,2,19,2,1,0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2.1972245773362196,7.9999920000080005,1.999999500000125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
789432.0,93308.0,6.0,127.0,388233.0,0.0,10.0,7.0,16.0,2.0,9.0,0.0,1.0,2.0,0.0,1.0,0,6,34,2,2,4,2,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.9459101490553132,2.99999850000075,0.6666665925926009,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
322662.0,14033.0,7.0,217.0,894622.0,0.0,34.0,7.0,2.0,5.0,6.0,0.0,1.0,0.0,1.0,1.0,0,2,12,6,2,3,1,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,2.0794415416798357,1.399999720000056,1.1666664722222546,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
747547.0,69290.0,5.0,7.0,509227.0,1.0,3.0,4.0,7.0,4.0,4.0,0.0,1.0,2.0,1.0,1.0,0,0,20,4,17,1,1,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.791759469228055,1.249999687500078,1.249999687500078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463729.0,56639.0,2.0,21.0,353281.0,0.0,25.0,6.0,19.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0,2,20,5,15,3,1,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0986122886681096,0.49999987500003124,0.49999987500003124,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
197787.0,25557.0,6.0,248.0,703890.0,0.0,34.0,6.0,4.0,4.0,7.0,0.0,1.0,2.0,0.0,0.0,0,14,30,2,26,2,1,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.9459101490553132,1.4999996250000938,0.857142734693895,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
868946.0,80879.0,9.0,203.0,859965.0,1.0,26.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,23,53,0,14,4,2,0,1,-0.25881904510252157,0.9659258262890681,0.0,1.0,2.302585092994046,8.999991000009,8.999991000009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
843742.0,18732.0,8.0,230.0,681346.0,1.0,20.0,3.0,15.0,2.0,8.0,1.0,0.0,2.0,0.0,0.0,0,18,3,4,21,2,1,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2.1972245773362196,3.999998000001,0.9999998750000157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
741523.0,22396.0,1.0,5.0,231815.0,1.0,28.0,2.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0,22,20,2,26,3,1,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.6931471805599453,0.199999960000008,0.199999960000008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141812.0,91727.0,6.0,434.0,612275.0,0.0,22.0,4.0,6.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,1,9,8,0,3,2,1,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.9459101490553132,1.9999993333335555,1.199999760000048,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
570823.0,67304.0,3.0,3.0,160519.0,1.0,28.0,1.0,8.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0,15,13,0,28,4,2,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.3862943611198906,0.599999880000024,0.33333329629630043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
328649.0,21870.0,7.0,267.0,188091.0,1.0,29.0,2.0,24.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,0,5,48,2,26,3,1,0,1,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,2.0794415416798357,1.7499995625001092,0.7777776913580343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
676499.0,80503.0,4.0,599.0,632416.0,0.0,38.0,7.0,17.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0,1,56,6,30,3,1,1,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.6094379124341003,1.9999990000005,0.799999840000032,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
709821.0,90130.0,2.0,71.0,579580.0,0.0,35.0,3.0,8.0,2.0,6.0,1.0,0.0,2.0,0.0,1.0,0,9,7,5,29,3,1,1,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0986122886681096,0.99999950000025,0.33333327777778704,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
262550.0,42753.0,8.0,475.0,950890.0,0.0,9.0,7.0,11.0,3.0,6.0,0.0,1.0,1.0,1.0,0.0,1,14,4,6,20,4,2,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2.1972245773362196,2.666665777778074,1.3333331111111482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
376681.0,41090.0,2.0,416.0,679549.0,0.0,3.0,1.0,16.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0,0,23,10,2,1,1,1,0,1,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1.0986122886681096,1.9999980000020001,0.22222219753086697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
802066.0,41977.0,8.0,526.0,504592.0,0.0,18.0,2.0,21.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0,7,27,2,12,3,1,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2.1972245773362196,1.599999680000064,2.666665777778074,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
410586.0,42578.0,5.0,174.0,223489.0,0.0,12.0,6.0,2.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0,18,34,0,13,1,1,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1.791759469228055,1.6666661111112961,0.6249999218750099,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
826088.0,88161.0,5.0,297.0,846340.0,1.0,8.0,3.0,24.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0,21,32,1,7,1,1,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1.791759469228055,1.6666661111112961,1.249999687500078,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
